customer_id,age,income,gender
167565,45-54,5400.0,Sex Not Available
167566,55-64,3600.0,Sex Not Available
167567,35-44,3240.0,Male
167568,65-74,3360.0,Female
167569,65-74,1560.0,Joint
167570,55-64,6420.0,Joint
167571,55-64,5220.0,Joint
167572,35-44,11760.0,Joint
167573,35-44,4020.0,Male
167574,55-64,5340.0,Joint
167575,25-34,7620.0,Joint
167576,25-34,3900.0,Sex Not Available
167577,55-64,1200.0,Joint
167578,65-74,2040.0,Sex Not Available
167579,45-54,10980.0,Sex Not Available
167580,45-54,4440.0,Joint
167581,>74,4080.0,Joint
167582,65-74,10560.0,Sex Not Available
167583,35-44,3120.0,Male
167584,<25,1080.0,Female
167585,25-34,6660.0,Joint
167586,25-34,5280.0,Female
167587,35-44,11820.0,Joint
167588,55-64,12900.0,Sex Not Available
167589,25-34,2700.0,Male
167590,45-54,8460.0,Female
167591,55-64,4200.0,Female
167592,35-44,17280.0,Joint
167593,35-44,9900.0,Male
167595,55-64,2280.0,Sex Not Available
167596,65-74,7620.0,Joint
167597,35-44,18780.0,Male
167598,35-44,12240.0,Joint
167599,45-54,7200.0,Sex Not Available
167600,35-44,3060.0,Sex Not Available
167601,65-74,9360.0,Male
167602,55-64,4860.0,Male
167604,65-74,3900.0,Male
167605,25-34,4860.0,Joint
167606,25-34,5220.0,Sex Not Available
167607,55-64,1620.0,Joint
167608,35-44,14760.0,Joint
167609,55-64,4320.0,Sex Not Available
167610,25-34,2940.0,Male
167611,55-64,12360.0,Sex Not Available
167612,35-44,16620.0,Male
167613,25-34,8100.0,Male
167614,25-34,4260.0,Female
167615,55-64,5940.0,Sex Not Available
167616,45-54,6120.0,Female
167617,65-74,1260.0,Female
167618,25-34,10860.0,Joint
167619,45-54,12660.0,Female
167620,35-44,2580.0,Male
167621,35-44,7980.0,Joint
167622,35-44,2340.0,Male
167623,35-44,6300.0,Joint
167624,35-44,7980.0,Male
167626,55-64,5820.0,Joint
167627,55-64,17220.0,Sex Not Available
167628,25-34,3360.0,Female
167629,65-74,3780.0,Female
167630,45-54,6540.0,Male
167631,55-64,7800.0,Joint
167632,55-64,4380.0,Female
167633,25-34,8700.0,Joint
167634,65-74,6900.0,Joint
167636,45-54,11040.0,Male
167637,55-64,4380.0,Male
167638,55-64,4620.0,Sex Not Available
167640,35-44,27300.0,Female
167641,35-44,4080.0,Joint
167642,55-64,6660.0,Female
167643,25-34,4920.0,Joint
167644,55-64,6420.0,Male
167645,35-44,19200.0,Joint
167646,55-64,11640.0,Joint
167647,35-44,5400.0,Male
167648,45-54,5220.0,Sex Not Available
167649,35-44,6900.0,Male
167650,65-74,4680.0,Male
167651,>74,8580.0,Joint
167652,25-34,6480.0,Male
167653,35-44,7380.0,Sex Not Available
167655,45-54,7800.0,Male
167656,55-64,2520.0,Sex Not Available
167657,25-34,5340.0,Male
167658,55-64,7860.0,Male
167659,55-64,20760.0,Sex Not Available
167660,25-34,4320.0,Male
167661,55-64,8760.0,Sex Not Available
167662,55-64,5340.0,Joint
167663,35-44,14880.0,Joint
167664,35-44,3000.0,Joint
167665,65-74,2580.0,Female
167666,55-64,5640.0,Joint
167667,>74,1560.0,Male
167668,35-44,4860.0,Female
167669,35-44,7680.0,Joint
167670,45-54,4980.0,Female
167672,55-64,2700.0,Female
167673,35-44,1980.0,Female
167674,35-44,5460.0,Female
167675,65-74,5880.0,Sex Not Available
167676,35-44,6540.0,Joint
167677,55-64,6420.0,Male
167678,65-74,6180.0,Male
167679,55-64,6000.0,Female
167680,65-74,6840.0,Joint
167681,45-54,13380.0,Joint
167682,65-74,9780.0,Joint
167683,65-74,6120.0,Joint
167684,45-54,3720.0,Sex Not Available
167685,65-74,8580.0,Joint
167686,25-34,2400.0,Female
167687,>74,6900.0,Female
167688,65-74,8220.0,Sex Not Available
167689,45-54,1140.0,Sex Not Available
167690,45-54,2940.0,Joint
167691,45-54,9720.0,Joint
167692,35-44,8040.0,Joint
167693,35-44,5580.0,Sex Not Available
167694,65-74,6180.0,Joint
167696,55-64,5220.0,Female
167697,>74,6060.0,Sex Not Available
167698,55-64,7200.0,Male
167699,55-64,5040.0,Male
167700,35-44,4920.0,Joint
167701,35-44,9180.0,Joint
167702,35-44,7920.0,Male
167704,35-44,9360.0,Joint
167705,>74,2880.0,Sex Not Available
167706,35-44,3960.0,Female
167707,35-44,8400.0,Sex Not Available
167708,45-54,1380.0,Sex Not Available
167709,65-74,4440.0,Sex Not Available
167710,>74,3420.0,Joint
167711,65-74,4380.0,Sex Not Available
167712,55-64,10140.0,Sex Not Available
167713,>74,14580.0,Joint
167714,45-54,4020.0,Joint
167715,35-44,3420.0,Female
167716,45-54,12720.0,Male
167717,55-64,960.0,Female
167718,55-64,3780.0,Male
167719,>74,14160.0,Sex Not Available
167720,35-44,18900.0,Male
167721,55-64,4620.0,Male
167722,45-54,11520.0,Joint
167723,35-44,8760.0,Joint
167724,45-54,4020.0,Female
167725,45-54,5160.0,Sex Not Available
167726,45-54,19020.0,Joint
167727,45-54,5880.0,Male
167728,65-74,3480.0,Joint
167730,55-64,5640.0,Female
167731,35-44,7860.0,Female
167732,65-74,6180.0,Female
167733,65-74,2400.0,Female
167734,55-64,5160.0,Joint
167735,65-74,4320.0,Female
167736,65-74,3060.0,Joint
167737,35-44,6180.0,Sex Not Available
167738,35-44,3420.0,Male
167739,65-74,6960.0,Joint
167740,>74,1860.0,Sex Not Available
167741,35-44,6060.0,Sex Not Available
167742,65-74,4800.0,Joint
167743,35-44,3180.0,Sex Not Available
167744,45-54,11460.0,Joint
167745,35-44,1980.0,Female
167746,45-54,3360.0,Male
167747,55-64,4680.0,Male
167748,35-44,5940.0,Joint
167749,55-64,5280.0,Sex Not Available
167750,25-34,3120.0,Female
167751,55-64,3060.0,Female
167752,45-54,4320.0,Sex Not Available
167753,45-54,6480.0,Joint
167754,35-44,6420.0,Female
167755,65-74,3600.0,Sex Not Available
167756,25-34,5460.0,Joint
167757,55-64,4740.0,Female
167758,35-44,3720.0,Sex Not Available
167759,55-64,4500.0,Female
167760,35-44,6600.0,Joint
167761,55-64,1260.0,Joint
167762,65-74,8760.0,Joint
167763,65-74,3540.0,Female
167764,55-64,4980.0,Joint
167765,65-74,5700.0,Joint
167766,55-64,3180.0,Sex Not Available
167767,55-64,17160.0,Joint
167768,35-44,7500.0,Sex Not Available
167769,45-54,6480.0,Female
167770,45-54,12000.0,Joint
167772,45-54,5280.0,Sex Not Available
167773,35-44,9060.0,Joint
167774,35-44,10200.0,Male
167775,45-54,4200.0,Male
167776,55-64,10080.0,Male
167777,>74,4740.0,Sex Not Available
167778,65-74,2160.0,Joint
167779,45-54,5160.0,Female
167780,65-74,6360.0,Joint
167781,65-74,6900.0,Female
167782,>74,3060.0,Male
167783,55-64,7560.0,Male
167784,55-64,2940.0,Sex Not Available
167785,35-44,7320.0,Male
167786,25-34,7080.0,Male
167787,65-74,6300.0,Female
167788,45-54,3720.0,Sex Not Available
167789,35-44,3900.0,Male
167790,65-74,4380.0,Male
167791,55-64,6180.0,Male
167792,55-64,10440.0,Sex Not Available
167793,45-54,4200.0,Joint
167794,35-44,4560.0,Joint
167795,35-44,9600.0,Male
167796,35-44,5700.0,Joint
167797,35-44,9720.0,Female
167798,35-44,5220.0,Female
167799,55-64,4620.0,Joint
167800,35-44,3480.0,Male
167801,35-44,5280.0,Joint
167802,35-44,3300.0,Female
167803,45-54,2040.0,Sex Not Available
167804,45-54,14640.0,Joint
167805,55-64,3360.0,Sex Not Available
167806,35-44,3960.0,Male
167807,>74,4260.0,Sex Not Available
167808,65-74,4620.0,Sex Not Available
167809,45-54,8640.0,Joint
167810,25-34,11880.0,Joint
167811,>74,8760.0,Joint
167812,>74,2040.0,Sex Not Available
167813,35-44,8040.0,Joint
167815,55-64,10860.0,Female
167816,25-34,8100.0,Sex Not Available
167817,35-44,15660.0,Joint
167818,>74,1800.0,Male
167819,35-44,12000.0,Male
167820,45-54,12840.0,Female
167821,55-64,20880.0,Male
167822,35-44,8460.0,Joint
167823,55-64,9780.0,Female
167824,45-54,4200.0,Male
167825,25-34,4560.0,Joint
167826,45-54,2880.0,Sex Not Available
167827,35-44,12300.0,Joint
167828,65-74,6120.0,Sex Not Available
167829,25-34,6420.0,Joint
167830,45-54,7200.0,Male
167831,55-64,27000.0,Male
167832,45-54,13380.0,Joint
167833,25-34,7980.0,Joint
167835,45-54,5940.0,Sex Not Available
167837,35-44,5340.0,Joint
167838,45-54,8520.0,Sex Not Available
167839,65-74,4380.0,Male
167840,45-54,5460.0,Joint
167841,65-74,3120.0,Sex Not Available
167842,45-54,2940.0,Male
167843,65-74,4740.0,Sex Not Available
167845,25-34,22980.0,Joint
167846,25-34,6660.0,Sex Not Available
167847,35-44,7980.0,Joint
167849,35-44,12180.0,Sex Not Available
167851,35-44,9840.0,Joint
167852,45-54,8100.0,Joint
167853,55-64,5460.0,Female
167854,25-34,5220.0,Male
167855,35-44,7980.0,Sex Not Available
167856,45-54,20340.0,Sex Not Available
167857,45-54,3840.0,Female
167858,65-74,9420.0,Male
167859,25-34,7200.0,Sex Not Available
167860,35-44,10560.0,Joint
167861,55-64,2760.0,Female
167862,45-54,7500.0,Joint
167863,35-44,8880.0,Joint
167864,45-54,4080.0,Male
167865,<25,5400.0,Joint
167866,45-54,8100.0,Joint
167867,65-74,7320.0,Joint
167868,45-54,8220.0,Joint
167869,55-64,24060.0,Male
167870,45-54,10020.0,Joint
167871,55-64,3480.0,Female
167872,65-74,2700.0,Female
167873,35-44,6180.0,Male
167874,55-64,3600.0,Sex Not Available
167875,45-54,4800.0,Joint
167876,25-34,10200.0,Male
167877,35-44,10380.0,Joint
167878,45-54,5640.0,Sex Not Available
167879,>74,1980.0,Joint
167880,55-64,3720.0,Male
167881,65-74,4080.0,Female
167882,35-44,7020.0,Male
167883,45-54,10260.0,Sex Not Available
167884,35-44,11520.0,Joint
167885,35-44,4980.0,Male
167886,45-54,5040.0,Joint
167887,35-44,11340.0,Sex Not Available
167888,55-64,5340.0,Joint
167889,65-74,1620.0,Male
167890,55-64,8340.0,Joint
167891,65-74,5040.0,Female
167892,35-44,4200.0,Joint
167893,35-44,3720.0,Female
167894,65-74,16140.0,Joint
167895,35-44,8460.0,Joint
167896,45-54,5760.0,Male
167898,65-74,6060.0,Male
167900,55-64,3420.0,Female
167901,45-54,1860.0,Female
167902,55-64,20100.0,Male
167903,65-74,4200.0,Sex Not Available
167904,35-44,4140.0,Sex Not Available
167905,55-64,1860.0,Sex Not Available
167906,35-44,5340.0,Female
167907,55-64,11940.0,Joint
167908,35-44,7920.0,Male
167910,35-44,4380.0,Joint
167911,55-64,3060.0,Joint
167912,55-64,6960.0,Male
167913,25-34,6300.0,Sex Not Available
167914,45-54,6900.0,Male
167915,35-44,2100.0,Male
167916,25-34,8160.0,Female
167917,65-74,5220.0,Sex Not Available
167918,35-44,3360.0,Joint
167919,45-54,4440.0,Sex Not Available
167920,25-34,7980.0,Joint
167921,35-44,6240.0,Male
167922,25-34,7440.0,Male
167923,25-34,4680.0,Sex Not Available
167924,55-64,540.0,Sex Not Available
167925,35-44,2520.0,Female
167926,35-44,7380.0,Female
167927,55-64,10500.0,Male
167928,45-54,4680.0,Sex Not Available
167929,25-34,2220.0,Sex Not Available
167930,>74,7020.0,Male
167931,45-54,7680.0,Male
167932,25-34,5880.0,Male
167933,55-64,1800.0,Male
167934,35-44,6120.0,Male
167935,35-44,12540.0,Male
167936,35-44,6180.0,Female
167938,55-64,9480.0,Sex Not Available
167939,45-54,7920.0,Sex Not Available
167940,55-64,5700.0,Sex Not Available
167941,55-64,3660.0,Male
167942,45-54,6120.0,Joint
167943,45-54,4440.0,Sex Not Available
167944,25-34,5400.0,Male
167945,>74,3300.0,Sex Not Available
167946,25-34,4860.0,Male
167947,45-54,7200.0,Joint
167948,65-74,9600.0,Joint
167951,25-34,10200.0,Male
167952,35-44,4800.0,Sex Not Available
167953,35-44,6960.0,Male
167954,45-54,12060.0,Male
167955,45-54,24240.0,Joint
167956,55-64,9360.0,Sex Not Available
167957,45-54,4980.0,Joint
167958,45-54,8760.0,Male
167959,55-64,9840.0,Female
167960,25-34,3360.0,Male
167961,55-64,6780.0,Female
167962,25-34,5340.0,Female
167963,45-54,3000.0,Male
167964,25-34,7560.0,Joint
167965,35-44,3420.0,Sex Not Available
167966,35-44,12600.0,Male
167967,35-44,13620.0,Joint
167968,35-44,5280.0,Female
167969,55-64,2640.0,Joint
167970,35-44,8040.0,Male
167971,25-34,6600.0,Joint
167973,45-54,7500.0,Female
167974,65-74,4740.0,Male
167975,55-64,3540.0,Male
167976,45-54,6180.0,Female
167977,35-44,6060.0,Sex Not Available
167978,45-54,5700.0,Sex Not Available
167979,55-64,2340.0,Female
167980,35-44,10320.0,Joint
167981,>74,2340.0,Joint
167982,35-44,4740.0,Female
167983,65-74,10020.0,Sex Not Available
167984,45-54,5100.0,Male
167985,25-34,4260.0,Sex Not Available
167986,35-44,16200.0,Joint
167987,35-44,11580.0,Sex Not Available
167988,45-54,4980.0,Joint
167989,55-64,12600.0,Sex Not Available
167990,45-54,7860.0,Sex Not Available
167991,55-64,6420.0,Sex Not Available
167992,35-44,5880.0,Sex Not Available
167993,55-64,11280.0,Joint
167994,65-74,3600.0,Male
167995,25-34,6000.0,Joint
167996,45-54,12000.0,Female
167997,45-54,840.0,Male
167998,55-64,3420.0,Male
167999,35-44,3420.0,Joint
168000,25-34,3600.0,Sex Not Available
168001,65-74,6060.0,Joint
168002,25-34,4140.0,Female
168003,25-34,11580.0,Joint
168004,55-64,11280.0,Joint
168005,55-64,8760.0,Female
168006,35-44,11340.0,Joint
168007,35-44,4200.0,Joint
168008,25-34,6360.0,Joint
168009,45-54,6600.0,Male
168010,65-74,4920.0,Joint
168011,55-64,6300.0,Joint
168013,45-54,3120.0,Female
168014,25-34,7260.0,Joint
168016,<25,2940.0,Sex Not Available
168017,55-64,6600.0,Female
168018,35-44,5400.0,Sex Not Available
168020,55-64,2580.0,Joint
168021,35-44,17580.0,Joint
168022,45-54,9000.0,Sex Not Available
168023,45-54,5940.0,Joint
168024,65-74,1920.0,Female
168025,45-54,7200.0,Sex Not Available
168026,25-34,2280.0,Female
168027,65-74,6240.0,Joint
168028,35-44,6420.0,Male
168029,35-44,2580.0,Male
168030,45-54,11520.0,Sex Not Available
168031,25-34,5280.0,Male
168032,65-74,2340.0,Male
168033,65-74,2280.0,Female
168034,35-44,5160.0,Male
168035,35-44,2820.0,Joint
168036,55-64,17940.0,Joint
168037,55-64,13800.0,Joint
168038,35-44,3300.0,Sex Not Available
168039,25-34,3900.0,Male
168040,55-64,4560.0,Male
168041,35-44,4440.0,Joint
168042,25-34,6960.0,Male
168043,55-64,11460.0,Male
168044,45-54,6660.0,Female
168045,35-44,3420.0,Joint
168046,65-74,3960.0,Sex Not Available
168047,55-64,4200.0,Sex Not Available
168048,25-34,14460.0,Male
168049,45-54,11040.0,Male
168050,35-44,5040.0,Sex Not Available
168051,35-44,8100.0,Joint
168052,45-54,7260.0,Male
168053,>74,3300.0,Male
168054,25-34,3720.0,Male
168055,35-44,4260.0,Male
168056,65-74,1800.0,Joint
168057,35-44,7800.0,Female
168058,45-54,6720.0,Sex Not Available
168059,55-64,5700.0,Female
168060,45-54,7680.0,Male
168061,55-64,7800.0,Male
168062,45-54,9000.0,Sex Not Available
168063,45-54,4320.0,Male
168064,>74,1500.0,Female
168065,55-64,5820.0,Sex Not Available
168066,55-64,3660.0,Joint
168067,25-34,3000.0,Male
168068,45-54,4800.0,Female
168069,65-74,6720.0,Joint
168070,25-34,5520.0,Male
168071,25-34,2940.0,Female
168072,45-54,5400.0,Sex Not Available
168073,35-44,7680.0,Joint
168074,45-54,7800.0,Sex Not Available
168075,65-74,3060.0,Joint
168076,>74,2280.0,Male
168077,25-34,6120.0,Male
168078,35-44,4680.0,Joint
168079,65-74,4980.0,Sex Not Available
168080,45-54,17340.0,Male
168081,35-44,14760.0,Joint
168083,<25,2880.0,Sex Not Available
168084,25-34,4380.0,Joint
168085,35-44,16260.0,Joint
168086,35-44,6780.0,Sex Not Available
168087,25-34,4620.0,Female
168088,45-54,4380.0,Sex Not Available
168089,45-54,8160.0,Female
168090,45-54,1020.0,Female
168091,45-54,6120.0,Male
168092,55-64,3780.0,Female
168093,55-64,11700.0,Sex Not Available
168094,65-74,2520.0,Sex Not Available
168095,55-64,6180.0,Sex Not Available
168096,55-64,5460.0,Male
168098,35-44,6660.0,Female
168099,55-64,5580.0,Sex Not Available
168100,45-54,5700.0,Male
168102,55-64,5400.0,Joint
168103,55-64,3540.0,Male
168104,65-74,8340.0,Sex Not Available
168105,25-34,3000.0,Male
168106,65-74,4560.0,Joint
168107,35-44,8100.0,Female
168108,45-54,7500.0,Male
168109,25-34,31920.0,Male
168110,35-44,6540.0,Joint
168111,55-64,8100.0,Sex Not Available
168112,35-44,9300.0,Joint
168113,25-34,16500.0,Sex Not Available
168114,45-54,3480.0,Female
168115,55-64,11460.0,Female
168116,45-54,8520.0,Female
168117,45-54,4740.0,Female
168118,45-54,5040.0,Male
168119,55-64,6780.0,Sex Not Available
168120,25-34,2820.0,Female
168121,55-64,1800.0,Sex Not Available
168122,25-34,5940.0,Sex Not Available
168123,55-64,5940.0,Female
168124,65-74,6360.0,Sex Not Available
168126,25-34,6480.0,Male
168127,45-54,2880.0,Male
168128,35-44,5160.0,Male
168129,25-34,4080.0,Male
168130,55-64,4860.0,Male
168131,35-44,5520.0,Joint
168132,45-54,7800.0,Joint
168133,55-64,14280.0,Joint
168135,65-74,4860.0,Joint
168136,35-44,8520.0,Joint
168137,25-34,4800.0,Male
168138,35-44,9780.0,Joint
168139,35-44,5280.0,Female
168140,45-54,2880.0,Sex Not Available
168141,45-54,4860.0,Male
168142,<25,2700.0,Sex Not Available
168143,55-64,5460.0,Female
168144,35-44,8280.0,Male
168145,55-64,4680.0,Female
168146,55-64,3660.0,Male
168147,35-44,10200.0,Male
168148,55-64,9060.0,Joint
168149,45-54,4860.0,Male
168150,55-64,3180.0,Male
168151,35-44,3060.0,Female
168152,55-64,8940.0,Female
168153,55-64,4860.0,Male
168154,>74,5280.0,Joint
168156,55-64,1380.0,Sex Not Available
168157,35-44,6120.0,Male
168158,65-74,3720.0,Joint
168159,65-74,3240.0,Female
168161,25-34,7860.0,Joint
168162,45-54,6300.0,Male
168163,45-54,16800.0,Male
168164,25-34,9180.0,Female
168165,35-44,9660.0,Joint
168166,35-44,7680.0,Joint
168167,45-54,42900.0,Sex Not Available
168168,45-54,14340.0,Sex Not Available
168169,55-64,9780.0,Sex Not Available
168170,65-74,2640.0,Sex Not Available
168171,35-44,9420.0,Joint
168172,45-54,6060.0,Sex Not Available
168173,35-44,4980.0,Male
168174,55-64,16680.0,Joint
168175,45-54,4920.0,Sex Not Available
168176,45-54,6240.0,Female
168177,25-34,4320.0,Male
168178,45-54,1380.0,Sex Not Available
168179,35-44,6720.0,Female
168180,55-64,6840.0,Male
168181,35-44,6540.0,Joint
168182,35-44,4920.0,Female
168183,45-54,4320.0,Male
168184,55-64,2040.0,Male
168185,65-74,8280.0,Joint
168187,35-44,2160.0,Male
168188,55-64,12300.0,Joint
168189,45-54,6120.0,Male
168190,35-44,8160.0,Joint
168191,>74,4020.0,Female
168193,45-54,12780.0,Joint
168194,35-44,9000.0,Male
168195,35-44,5880.0,Sex Not Available
168196,65-74,6120.0,Male
168197,25-34,7260.0,Joint
168198,45-54,1380.0,Male
168199,55-64,5640.0,Joint
168200,>74,5280.0,Joint
168201,65-74,5340.0,Male
168202,35-44,5040.0,Male
168203,55-64,9180.0,Male
168204,45-54,8220.0,Female
168205,25-34,5280.0,Joint
168206,45-54,10080.0,Joint
168207,35-44,6060.0,Male
168208,35-44,5700.0,Sex Not Available
168209,45-54,4980.0,Male
168210,35-44,12600.0,Male
168211,35-44,9660.0,Male
168214,35-44,5940.0,Joint
168215,45-54,34440.0,Male
168216,55-64,9660.0,Sex Not Available
168217,65-74,5700.0,Joint
168218,35-44,9300.0,Joint
168219,35-44,12000.0,Female
168220,35-44,9060.0,Female
168221,>74,4680.0,Female
168222,25-34,4860.0,Female
168223,45-54,32100.0,Joint
168224,35-44,7020.0,Male
168225,65-74,4320.0,Male
168226,65-74,1980.0,Female
168227,65-74,3000.0,Sex Not Available
168228,55-64,10980.0,Male
168229,55-64,6480.0,Male
168230,65-74,2100.0,Female
168231,45-54,5220.0,Male
168232,65-74,4440.0,Joint
168233,65-74,6480.0,Sex Not Available
168234,35-44,4140.0,Male
168235,55-64,6600.0,Sex Not Available
168236,65-74,7320.0,Male
168237,>74,2460.0,Female
168238,35-44,18720.0,Male
168239,55-64,5160.0,Sex Not Available
168240,55-64,3300.0,Sex Not Available
168241,65-74,6960.0,Male
168242,35-44,4380.0,Sex Not Available
168244,55-64,7680.0,Sex Not Available
168245,25-34,5640.0,Female
168246,25-34,9780.0,Sex Not Available
168247,45-54,7080.0,Sex Not Available
168249,55-64,6120.0,Female
168250,35-44,4020.0,Male
168251,45-54,2640.0,Male
168252,35-44,3420.0,Male
168254,25-34,7740.0,Joint
168256,45-54,4140.0,Sex Not Available
168257,45-54,5820.0,Joint
168258,45-54,6000.0,Joint
168259,55-64,2340.0,Male
168260,55-64,8940.0,Male
168261,35-44,9660.0,Female
168262,35-44,11400.0,Male
168263,65-74,2520.0,Female
168264,45-54,10020.0,Sex Not Available
168265,55-64,1440.0,Female
168266,55-64,9420.0,Sex Not Available
168267,25-34,5220.0,Joint
168268,35-44,6060.0,Joint
168269,65-74,7680.0,Sex Not Available
168270,45-54,7500.0,Female
168271,45-54,5100.0,Male
168272,45-54,6960.0,Male
168273,45-54,8280.0,Joint
168274,>74,10200.0,Joint
168275,35-44,5280.0,Joint
168276,65-74,6480.0,Joint
168277,35-44,4140.0,Male
168278,35-44,15480.0,Female
168279,35-44,7620.0,Female
168280,25-34,8160.0,Male
168281,55-64,5760.0,Joint
168282,35-44,6600.0,Sex Not Available
168283,25-34,6300.0,Joint
168284,35-44,10380.0,Male
168285,65-74,2100.0,Female
168286,65-74,3180.0,Joint
168287,35-44,11100.0,Joint
168288,45-54,6840.0,Female
168289,45-54,4680.0,Male
168290,35-44,8820.0,Male
168291,>74,2760.0,Joint
168292,55-64,660.0,Sex Not Available
168293,55-64,7500.0,Male
168294,45-54,18060.0,Joint
168295,55-64,4440.0,Joint
168296,35-44,18780.0,Joint
168297,65-74,5220.0,Sex Not Available
168298,55-64,4080.0,Sex Not Available
168299,35-44,5640.0,Joint
168300,25-34,1860.0,Male
168301,55-64,7620.0,Male
168302,65-74,3060.0,Joint
168303,25-34,4740.0,Joint
168304,25-34,5280.0,Male
168306,35-44,14160.0,Sex Not Available
168307,55-64,9360.0,Male
168308,65-74,6480.0,Sex Not Available
168309,35-44,4200.0,Joint
168310,35-44,9480.0,Male
168311,45-54,40920.0,Joint
168312,65-74,3900.0,Joint
168313,35-44,1680.0,Male
168314,55-64,17280.0,Joint
168315,35-44,5520.0,Male
168316,>74,5100.0,Joint
168317,35-44,1980.0,Male
168318,45-54,3360.0,Male
168319,45-54,9180.0,Male
168320,65-74,2160.0,Joint
168321,35-44,4020.0,Male
168322,>74,2280.0,Female
168323,55-64,5280.0,Male
168324,>74,2520.0,Sex Not Available
168325,55-64,14700.0,Male
168326,25-34,10920.0,Joint
168327,25-34,9120.0,Male
168328,55-64,3420.0,Female
168329,65-74,11040.0,Sex Not Available
168330,45-54,15240.0,Male
168331,55-64,8760.0,Male
168332,65-74,2880.0,Sex Not Available
168333,65-74,4500.0,Female
168334,55-64,16140.0,Joint
168335,65-74,5220.0,Male
168336,55-64,4320.0,Male
168337,35-44,7800.0,Sex Not Available
168338,45-54,3060.0,Male
168339,35-44,2160.0,Female
168340,45-54,10080.0,Male
168341,55-64,2520.0,Sex Not Available
168342,25-34,5100.0,Sex Not Available
168343,35-44,5940.0,Male
168344,55-64,5940.0,Female
168345,55-64,2640.0,Female
168346,45-54,4560.0,Sex Not Available
168347,55-64,6360.0,Female
168348,45-54,1920.0,Joint
168349,>74,5400.0,Joint
168350,55-64,6840.0,Sex Not Available
168351,65-74,3300.0,Joint
168352,25-34,4260.0,Joint
168353,35-44,7200.0,Female
168354,35-44,8520.0,Joint
168355,35-44,2400.0,Male
168356,35-44,12180.0,Joint
168358,35-44,9420.0,Joint
168359,45-54,11220.0,Female
168360,45-54,11100.0,Male
168361,45-54,8700.0,Male
168362,65-74,5400.0,Male
168363,25-34,3960.0,Joint
168364,55-64,6060.0,Male
168365,65-74,4680.0,Male
168366,35-44,2460.0,Sex Not Available
168367,55-64,16560.0,Joint
168368,45-54,7260.0,Joint
168369,35-44,5100.0,Female
168370,<25,3180.0,Male
168371,45-54,8160.0,Female
168372,35-44,4740.0,Joint
168373,45-54,7740.0,Sex Not Available
168374,45-54,4800.0,Female
168375,55-64,6300.0,Female
168376,45-54,4560.0,Male
168377,55-64,11460.0,Male
168378,45-54,1500.0,Female
168379,35-44,11880.0,Joint
168381,65-74,17580.0,Sex Not Available
168382,65-74,7200.0,Sex Not Available
168383,45-54,4740.0,Sex Not Available
168384,35-44,8580.0,Joint
168385,35-44,15480.0,Joint
168386,45-54,4860.0,Joint
168387,45-54,7020.0,Joint
168388,65-74,2040.0,Sex Not Available
168390,55-64,5400.0,Joint
168391,55-64,2460.0,Sex Not Available
168393,35-44,6060.0,Male
168394,55-64,5280.0,Female
168395,35-44,7500.0,Sex Not Available
168396,35-44,4500.0,Male
168397,>74,5640.0,Joint
168398,35-44,7020.0,Male
168399,45-54,5340.0,Male
168401,65-74,13560.0,Joint
168402,35-44,5880.0,Male
168403,35-44,4020.0,Male
168404,45-54,6360.0,Male
168405,35-44,2460.0,Male
168406,>74,6840.0,Male
168407,55-64,13500.0,Joint
168409,65-74,3600.0,Male
168410,65-74,3240.0,Joint
168411,35-44,5580.0,Male
168412,55-64,29220.0,Sex Not Available
168413,35-44,4500.0,Male
168414,55-64,6360.0,Joint
168415,55-64,4860.0,Female
168416,25-34,5580.0,Sex Not Available
168417,45-54,5520.0,Sex Not Available
168418,55-64,9000.0,Sex Not Available
168419,45-54,4740.0,Sex Not Available
168420,65-74,3060.0,Male
168421,55-64,4860.0,Female
168422,65-74,11040.0,Sex Not Available
168423,25-34,4080.0,Female
168425,55-64,12480.0,Male
168426,35-44,6540.0,Male
168427,25-34,7980.0,Male
168428,45-54,13980.0,Male
168430,55-64,4320.0,Female
168431,55-64,11280.0,Joint
168432,45-54,27180.0,Sex Not Available
168433,55-64,3600.0,Sex Not Available
168434,45-54,4200.0,Male
168435,35-44,5820.0,Sex Not Available
168436,45-54,4800.0,Male
168437,45-54,10680.0,Sex Not Available
168438,55-64,28980.0,Sex Not Available
168439,35-44,9420.0,Sex Not Available
168441,45-54,5580.0,Female
168442,45-54,3300.0,Sex Not Available
168443,65-74,4740.0,Male
168444,65-74,1200.0,Female
168445,45-54,54180.0,Sex Not Available
168447,35-44,17400.0,Sex Not Available
168449,65-74,3840.0,Female
168451,45-54,13260.0,Joint
168452,35-44,9420.0,Joint
168453,55-64,25560.0,Joint
168454,45-54,20820.0,Joint
168456,45-54,7740.0,Joint
168457,35-44,8220.0,Joint
168458,35-44,6300.0,Male
168459,65-74,2160.0,Female
168460,45-54,4620.0,Sex Not Available
168461,55-64,4800.0,Male
168462,45-54,4680.0,Sex Not Available
168463,25-34,5460.0,Joint
168464,35-44,5640.0,Male
168465,65-74,4500.0,Male
168466,45-54,6900.0,Male
168467,55-64,8100.0,Sex Not Available
168468,65-74,2280.0,Joint
168469,55-64,18600.0,Sex Not Available
168470,45-54,8880.0,Sex Not Available
168471,45-54,6660.0,Male
168472,55-64,26280.0,Sex Not Available
