loan_id,loan_amount,credit_score,default_status,customer_id
28110,546500,878,0,28110
28111,396500,648,0,28111
28112,486500,863,1,28112
28113,206500,600,1,28113
28114,156500,871,1,28114
28115,216500,561,1,28115
28116,556500,693,1,28116
28117,276500,895,0,28117
28118,156500,649,0,28118
28119,526500,598,0,28119
28120,666500,659,0,28120
28121,366500,793,0,28121
28122,356500,758,0,28122
28123,486500,719,0,28123
28124,226500,854,1,28124
28125,236500,795,0,28125
28126,266500,672,0,28126
28127,296500,570,0,28127
28128,236500,512,0,28128
28129,406500,597,0,28129
28130,186500,702,0,28130
28131,586500,891,0,28131
28132,166500,570,0,28132
28133,306500,771,0,28133
28134,146500,660,0,28134
28135,316500,510,0,28135
28136,226500,774,1,28136
28137,736500,776,0,28137
28138,246500,581,0,28138
28139,216500,606,0,28139
28140,696500,649,1,28140
28141,156500,583,0,28141
28142,106500,842,1,28142
28143,276500,715,0,28143
28144,296500,728,0,28144
28145,346500,649,0,28145
28146,296500,813,1,28146
28147,726500,713,0,28147
28148,176500,642,0,28148
28149,126500,656,0,28149
28150,526500,689,1,28150
28151,816500,554,0,28151
28152,366500,738,0,28152
28153,206500,519,0,28153
28154,166500,540,0,28154
28155,516500,676,0,28155
28156,486500,665,0,28156
28157,276500,720,0,28157
28158,436500,547,1,28158
28159,516500,738,0,28159
28160,136500,677,0,28160
28161,636500,771,1,28161
28162,106500,605,1,28162
28163,436500,862,0,28163
28164,346500,900,0,28164
28165,66500,830,0,28165
28166,366500,544,0,28166
28167,456500,593,1,28167
28168,156500,521,0,28168
28169,556500,554,0,28169
28170,226500,785,0,28170
28171,296500,628,0,28171
28172,336500,569,0,28172
28173,406500,597,0,28173
28174,446500,527,0,28174
28175,486500,669,0,28175
28176,386500,508,0,28176
28177,126500,812,0,28177
28178,576500,619,0,28178
28179,186500,622,1,28179
28180,396500,602,0,28180
28181,216500,883,0,28181
28182,256500,674,0,28182
28183,616500,544,0,28183
28184,306500,582,0,28184
28185,286500,742,0,28185
28186,666500,859,0,28186
28187,1046500,884,0,28187
28188,386500,692,0,28188
28189,756500,684,0,28189
28190,306500,785,1,28190
28191,486500,833,0,28191
28192,366500,751,0,28192
28193,206500,724,0,28193
28194,266500,570,1,28194
28195,266500,664,0,28195
28196,356500,646,0,28196
28197,726500,655,0,28197
28198,156500,563,0,28198
28199,186500,598,1,28199
28200,216500,789,0,28200
28201,196500,536,0,28201
28202,126500,561,1,28202
28203,436500,864,0,28203
28204,136500,735,0,28204
28205,566500,708,0,28205
28206,166500,513,0,28206
28207,296500,734,0,28207
28208,196500,664,1,28208
28209,326500,809,0,28209
28210,236500,892,1,28210
28211,76500,732,0,28211
28212,666500,828,0,28212
28213,436500,746,0,28213
28214,66500,790,0,28214
28215,86500,559,0,28215
28216,346500,574,0,28216
28217,446500,726,0,28217
28218,516500,621,0,28218
28219,166500,772,1,28219
28220,206500,755,1,28220
28221,386500,610,0,28221
28222,116500,555,0,28222
28223,116500,555,1,28223
28224,606500,818,0,28224
28225,646500,827,0,28225
28226,186500,711,0,28226
28227,116500,597,1,28227
28228,326500,827,0,28228
28229,366500,511,0,28229
28230,66500,837,0,28230
28231,176500,623,1,28231
28232,156500,644,0,28232
28233,256500,546,0,28233
28234,476500,636,1,28234
28235,326500,791,0,28235
28236,316500,526,0,28236
28237,386500,855,0,28237
28238,356500,888,0,28238
28239,186500,900,0,28239
28240,276500,687,1,28240
28241,326500,537,0,28241
28242,536500,726,0,28242
28243,336500,813,0,28243
28244,296500,506,0,28244
28245,426500,815,0,28245
28246,136500,677,1,28246
28247,306500,839,1,28247
28248,146500,615,0,28248
28249,336500,656,0,28249
28250,266500,574,1,28250
28251,476500,558,0,28251
28252,386500,832,0,28252
28253,386500,751,1,28253
28254,136500,563,0,28254
28255,176500,823,1,28255
28256,726500,701,0,28256
28257,126500,656,0,28257
28258,306500,723,0,28258
28259,146500,566,1,28259
28260,206500,817,0,28260
28261,506500,509,0,28261
28262,316500,852,0,28262
28263,216500,747,0,28263
28264,216500,707,0,28264
28265,276500,580,0,28265
28266,376500,806,0,28266
28267,176500,826,0,28267
28268,66500,765,1,28268
28269,476500,727,0,28269
28270,386500,770,0,28270
28271,236500,701,0,28271
28272,136500,580,0,28272
28273,266500,858,0,28273
28274,206500,810,0,28274
28275,396500,502,0,28275
28276,146500,565,0,28276
28277,386500,625,0,28277
28278,366500,593,0,28278
28279,106500,676,0,28279
28280,146500,779,0,28280
28281,256500,890,1,28281
28282,196500,581,0,28282
28283,316500,710,0,28283
28284,106500,662,1,28284
28285,436500,624,1,28285
28286,336500,532,1,28286
28287,376500,636,1,28287
28288,136500,840,0,28288
28289,406500,650,0,28289
28290,126500,651,0,28290
28291,326500,830,0,28291
28292,386500,507,0,28292
28293,116500,900,0,28293
28294,346500,520,0,28294
28295,156500,593,0,28295
28296,206500,649,0,28296
28297,336500,869,0,28297
28298,226500,883,0,28298
28299,246500,772,0,28299
28300,116500,749,1,28300
28301,486500,730,0,28301
28302,296500,651,0,28302
28303,226500,625,1,28303
28304,136500,511,0,28304
28305,176500,724,1,28305
28306,256500,858,0,28306
28307,456500,783,1,28307
28308,406500,839,0,28308
28309,456500,761,0,28309
28310,376500,780,0,28310
28311,686500,699,0,28311
28312,556500,618,0,28312
28313,486500,688,1,28313
28314,226500,647,0,28314
28315,356500,571,0,28315
28316,126500,580,1,28316
28317,186500,802,0,28317
28318,446500,662,1,28318
28319,256500,722,0,28319
28320,596500,847,0,28320
28321,716500,778,0,28321
28322,256500,561,0,28322
28323,226500,637,0,28323
28324,516500,503,0,28324
28325,306500,528,0,28325
28326,496500,808,0,28326
28327,126500,588,0,28327
28328,336500,764,0,28328
28329,186500,846,0,28329
28330,56500,660,1,28330
28331,226500,533,1,28331
28332,126500,799,0,28332
28333,256500,698,0,28333
28334,546500,743,1,28334
28335,306500,613,0,28335
28336,426500,734,1,28336
28337,126500,883,1,28337
28338,126500,583,0,28338
28339,256500,680,0,28339
28340,596500,764,0,28340
28341,206500,655,0,28341
28342,276500,581,1,28342
28343,216500,641,0,28343
28344,786500,874,0,28344
28345,286500,658,0,28345
28346,206500,715,1,28346
28347,456500,853,0,28347
28348,106500,655,0,28348
28349,376500,610,0,28349
28350,466500,700,0,28350
28351,136500,676,0,28351
28352,226500,795,0,28352
28353,246500,554,0,28353
28354,136500,786,1,28354
28355,306500,667,0,28355
28356,586500,535,0,28356
28357,386500,658,0,28357
28358,286500,828,0,28358
28359,286500,599,0,28359
28360,246500,756,0,28360
28361,366500,503,1,28361
28362,116500,865,0,28362
28363,626500,808,0,28363
28364,86500,521,1,28364
28365,246500,686,0,28365
28366,256500,860,1,28366
28367,476500,846,1,28367
28368,266500,750,0,28368
28369,246500,694,0,28369
28370,726500,830,0,28370
28371,206500,800,0,28371
28372,686500,799,0,28372
28373,496500,763,0,28373
28374,186500,715,1,28374
28375,176500,763,0,28375
28376,386500,763,0,28376
28377,406500,843,0,28377
28378,186500,574,0,28378
28379,436500,578,0,28379
28380,296500,723,0,28380
28381,126500,537,0,28381
28382,346500,628,0,28382
28383,336500,504,0,28383
28384,166500,713,0,28384
28385,296500,799,0,28385
28386,376500,574,0,28386
28387,386500,889,0,28387
28388,456500,563,0,28388
28389,206500,532,1,28389
28390,516500,746,0,28390
28391,126500,832,1,28391
28392,306500,876,1,28392
28393,326500,683,0,28393
28394,1156500,770,0,28394
28395,286500,866,0,28395
28396,96500,669,0,28396
28397,556500,729,0,28397
28398,396500,843,0,28398
28399,436500,730,0,28399
28400,216500,892,0,28400
28401,266500,727,0,28401
28402,516500,652,0,28402
28403,216500,770,0,28403
28404,146500,813,0,28404
28405,126500,863,0,28405
28406,306500,524,0,28406
28407,256500,556,1,28407
28408,56500,533,1,28408
28409,366500,888,0,28409
28410,336500,632,1,28410
28411,86500,585,0,28411
28412,406500,869,0,28412
28413,146500,721,0,28413
28414,406500,526,1,28414
28415,226500,672,0,28415
28416,126500,585,1,28416
28417,346500,797,0,28417
28418,86500,839,1,28418
28419,256500,609,0,28419
28420,296500,826,0,28420
28421,386500,590,1,28421
28422,296500,880,1,28422
28423,146500,540,1,28423
28424,706500,718,1,28424
28425,716500,687,0,28425
28426,486500,777,0,28426
28427,156500,866,0,28427
28428,566500,875,0,28428
28429,56500,789,0,28429
28430,256500,757,1,28430
28431,736500,624,0,28431
28432,206500,806,0,28432
28433,566500,666,0,28433
28434,156500,615,1,28434
28435,426500,548,0,28435
28436,146500,726,0,28436
28437,436500,516,0,28437
28438,246500,503,1,28438
28439,446500,887,0,28439
28440,126500,517,1,28440
28441,616500,692,1,28441
28442,266500,702,1,28442
28443,196500,548,0,28443
28444,116500,550,1,28444
28445,306500,589,0,28445
28446,306500,684,1,28446
28447,686500,891,0,28447
28448,196500,688,0,28448
28449,246500,742,0,28449
28450,386500,897,0,28450
28451,156500,772,0,28451
28452,466500,523,0,28452
28453,246500,730,0,28453
28454,366500,521,0,28454
28455,386500,771,1,28455
28456,146500,552,0,28456
28457,126500,710,0,28457
28458,156500,811,1,28458
28459,156500,558,1,28459
28460,156500,884,1,28460
28461,286500,875,0,28461
28462,96500,895,0,28462
28463,606500,679,0,28463
28464,416500,689,0,28464
28465,416500,796,1,28465
28466,146500,501,0,28466
28467,126500,734,0,28467
28468,76500,885,1,28468
28469,186500,556,0,28469
28470,346500,794,0,28470
28471,236500,737,0,28471
28472,466500,790,0,28472
28473,626500,772,0,28473
28474,326500,520,0,28474
28475,176500,644,0,28475
28476,176500,775,1,28476
28477,256500,828,1,28477
28478,476500,791,0,28478
28479,236500,840,1,28479
28480,276500,600,0,28480
28481,126500,884,1,28481
28482,76500,881,1,28482
28483,476500,621,0,28483
28484,256500,735,0,28484
28485,196500,535,0,28485
28486,126500,511,1,28486
28487,186500,520,0,28487
28488,246500,802,0,28488
28489,466500,811,0,28489
28490,356500,524,0,28490
28491,456500,517,1,28491
28492,686500,603,0,28492
28493,266500,578,0,28493
28494,186500,777,1,28494
28495,176500,669,0,28495
28496,526500,731,0,28496
28497,226500,596,0,28497
28498,506500,848,0,28498
28499,176500,836,0,28499
28500,176500,867,0,28500
28501,106500,538,0,28501
28502,446500,721,0,28502
28503,256500,807,0,28503
28504,486500,512,0,28504
28505,356500,602,0,28505
28506,86500,888,1,28506
28507,266500,508,0,28507
28508,146500,568,0,28508
28509,476500,512,1,28509
28510,206500,800,0,28510
28511,396500,578,0,28511
28512,226500,840,0,28512
28513,446500,735,0,28513
28514,386500,839,1,28514
28515,436500,651,0,28515
28516,206500,520,0,28516
28517,356500,625,0,28517
28518,126500,660,1,28518
28519,166500,561,1,28519
28520,186500,568,0,28520
28521,76500,541,1,28521
28522,176500,594,0,28522
28523,76500,538,0,28523
28524,626500,567,0,28524
28525,476500,562,0,28525
28526,196500,816,1,28526
28527,606500,774,0,28527
28528,306500,713,1,28528
28529,156500,728,1,28529
28530,116500,661,0,28530
28531,386500,695,0,28531
28532,616500,535,1,28532
28533,196500,597,0,28533
28534,236500,790,0,28534
28535,366500,836,0,28535
28536,126500,689,0,28536
28537,206500,547,0,28537
28538,336500,552,0,28538
28539,486500,734,0,28539
28540,76500,780,0,28540
28541,386500,707,1,28541
28542,256500,646,1,28542
28543,336500,556,0,28543
28544,216500,729,0,28544
28545,306500,511,0,28545
28546,596500,664,0,28546
28547,106500,875,0,28547
28548,376500,723,0,28548
28549,486500,505,0,28549
28550,346500,887,0,28550
28551,146500,660,0,28551
28552,306500,791,1,28552
28553,326500,552,0,28553
28554,236500,766,0,28554
28555,116500,642,0,28555
28556,336500,675,0,28556
28557,206500,591,1,28557
28558,176500,526,0,28558
28559,336500,675,0,28559
28560,386500,516,0,28560
28561,346500,680,0,28561
28562,506500,624,0,28562
28563,376500,654,0,28563
28564,536500,508,0,28564
28565,486500,551,0,28565
28566,136500,651,0,28566
28567,166500,804,0,28567
28568,466500,680,0,28568
28569,146500,524,0,28569
28570,396500,602,1,28570
28571,266500,522,1,28571
28572,516500,612,1,28572
28573,296500,515,0,28573
28574,436500,627,0,28574
28575,376500,634,0,28575
28576,296500,893,0,28576
28577,336500,619,0,28577
28578,366500,660,0,28578
28579,386500,636,0,28579
28580,386500,580,0,28580
28581,256500,541,1,28581
28582,166500,851,0,28582
28583,416500,677,0,28583
28584,136500,739,0,28584
28585,246500,659,0,28585
28586,406500,570,0,28586
28587,126500,607,0,28587
28588,326500,618,1,28588
28589,236500,708,0,28589
28590,266500,708,0,28590
28591,156500,774,0,28591
28592,416500,538,0,28592
28593,66500,727,0,28593
28594,116500,666,0,28594
28595,346500,872,0,28595
28596,456500,727,1,28596
28597,256500,748,0,28597
28598,156500,791,1,28598
28599,546500,848,0,28599
28600,166500,756,1,28600
28601,646500,651,0,28601
28602,626500,673,0,28602
28603,316500,707,0,28603
28604,76500,892,0,28604
28605,436500,850,0,28605
28606,716500,802,0,28606
28607,196500,722,1,28607
28608,206500,890,1,28608
28609,116500,855,0,28609
28610,196500,606,1,28610
28611,386500,505,0,28611
28612,296500,781,0,28612
28613,126500,898,0,28613
28614,176500,702,0,28614
28615,186500,841,1,28615
28616,296500,893,0,28616
28617,456500,599,0,28617
28618,736500,853,1,28618
28619,596500,585,1,28619
28620,136500,806,0,28620
28621,126500,536,0,28621
28622,296500,697,0,28622
28623,296500,700,0,28623
28624,146500,505,0,28624
28625,96500,573,1,28625
28626,256500,669,0,28626
28627,196500,560,1,28627
28628,316500,536,0,28628
28629,326500,702,0,28629
28630,306500,732,0,28630
28631,286500,861,1,28631
28632,286500,845,0,28632
28633,136500,619,0,28633
28634,106500,724,1,28634
28635,346500,884,0,28635
28636,1326500,698,0,28636
28637,176500,594,1,28637
28638,316500,692,1,28638
28639,436500,685,0,28639
28640,416500,628,1,28640
28641,226500,865,0,28641
28642,246500,725,1,28642
28643,206500,642,1,28643
28644,396500,629,0,28644
28645,666500,874,0,28645
28646,316500,676,1,28646
28647,766500,537,0,28647
28648,156500,786,1,28648
28649,536500,770,0,28649
28650,486500,694,0,28650
28651,236500,803,1,28651
28652,3006500,620,0,28652
28653,106500,758,0,28653
28654,216500,845,0,28654
28655,1366500,643,1,28655
28656,486500,678,1,28656
28657,366500,874,0,28657
28658,416500,660,1,28658
28659,156500,821,0,28659
28660,666500,890,0,28660
28661,406500,639,0,28661
28662,296500,890,0,28662
28663,406500,572,0,28663
28664,316500,681,0,28664
28665,176500,640,0,28665
28666,676500,541,0,28666
28667,596500,614,0,28667
28668,346500,648,0,28668
28669,376500,697,0,28669
28670,236500,855,0,28670
28671,636500,507,0,28671
28672,206500,528,0,28672
28673,96500,728,0,28673
28674,426500,768,0,28674
28675,226500,808,1,28675
28676,656500,518,0,28676
28677,186500,821,0,28677
28678,56500,687,1,28678
28679,326500,722,0,28679
28680,266500,740,1,28680
28681,376500,797,0,28681
28682,326500,777,0,28682
28683,206500,619,0,28683
28684,166500,625,0,28684
28685,126500,713,0,28685
28686,196500,620,0,28686
28687,356500,847,0,28687
28688,1496500,788,0,28688
28689,126500,606,0,28689
28690,216500,709,0,28690
28691,356500,585,0,28691
28692,306500,871,0,28692
28693,146500,708,0,28693
28694,256500,573,0,28694
28695,306500,756,0,28695
28696,326500,607,0,28696
28697,246500,570,1,28697
28698,616500,731,1,28698
28699,246500,836,0,28699
28700,276500,515,0,28700
28701,346500,896,1,28701
28702,666500,804,0,28702
28703,136500,760,1,28703
28704,886500,890,0,28704
28705,336500,608,0,28705
28706,676500,754,0,28706
28707,566500,683,0,28707
28708,166500,861,1,28708
28709,386500,798,0,28709
28710,316500,515,0,28710
28711,286500,656,0,28711
28712,566500,739,0,28712
28713,366500,583,0,28713
28714,296500,775,0,28714
28715,386500,560,0,28715
28716,346500,630,0,28716
28717,556500,600,0,28717
28718,176500,511,0,28718
28719,316500,671,1,28719
28720,76500,775,0,28720
28721,506500,644,1,28721
28722,156500,745,0,28722
28723,246500,556,1,28723
28724,126500,786,0,28724
28725,136500,517,0,28725
28726,356500,571,0,28726
28727,186500,515,1,28727
28728,936500,750,0,28728
28729,336500,728,0,28729
28730,96500,863,1,28730
28731,376500,715,1,28731
28732,386500,728,0,28732
28733,256500,529,0,28733
28734,436500,510,0,28734
28735,276500,544,0,28735
28736,76500,623,0,28736
28737,356500,513,0,28737
28738,206500,805,0,28738
28739,386500,760,0,28739
28740,486500,571,0,28740
28741,296500,721,0,28741
28742,256500,732,0,28742
28743,256500,752,0,28743
28744,156500,580,0,28744
28745,86500,825,0,28745
28746,886500,663,0,28746
28747,306500,539,1,28747
28748,186500,522,1,28748
28749,406500,753,1,28749
28750,116500,724,0,28750
28751,576500,879,0,28751
28752,586500,847,0,28752
28753,586500,606,1,28753
28754,276500,511,0,28754
28755,406500,630,0,28755
28756,486500,722,1,28756
28757,396500,630,0,28757
28758,226500,891,0,28758
28759,416500,579,0,28759
28760,266500,803,1,28760
28761,196500,717,0,28761
28762,246500,510,0,28762
28763,426500,773,0,28763
28764,186500,852,0,28764
28765,486500,899,0,28765
28766,246500,895,1,28766
28767,216500,540,0,28767
28768,556500,531,0,28768
28769,116500,819,1,28769
28770,106500,875,0,28770
28771,256500,765,0,28771
28772,286500,634,1,28772
28773,496500,632,0,28773
28774,316500,549,0,28774
28775,186500,592,0,28775
28776,656500,522,1,28776
28777,76500,527,0,28777
28778,326500,650,0,28778
28779,106500,683,0,28779
28780,536500,723,0,28780
28781,506500,768,0,28781
28782,206500,817,0,28782
28783,376500,801,0,28783
28784,226500,878,1,28784
28785,696500,571,0,28785
28786,376500,581,0,28786
28787,156500,677,0,28787
28788,116500,681,0,28788
28789,476500,541,1,28789
28790,276500,738,0,28790
28791,466500,583,0,28791
28792,246500,514,0,28792
28793,396500,739,0,28793
28794,196500,775,0,28794
28795,326500,500,0,28795
28796,156500,563,1,28796
28797,86500,503,0,28797
28798,276500,829,0,28798
28799,356500,602,0,28799
28800,216500,771,0,28800
28801,266500,585,0,28801
28802,236500,623,0,28802
28803,726500,766,0,28803
28804,236500,801,1,28804
28805,726500,800,0,28805
28806,296500,577,0,28806
28807,206500,749,1,28807
28808,266500,692,0,28808
28809,966500,597,0,28809
28810,136500,594,0,28810
28811,476500,757,0,28811
28812,626500,872,1,28812
28813,666500,627,0,28813
28814,106500,620,0,28814
28815,296500,822,0,28815
28816,266500,605,1,28816
28817,236500,693,1,28817
28818,506500,714,0,28818
28819,396500,579,0,28819
28820,296500,861,0,28820
28821,376500,625,0,28821
28822,216500,575,0,28822
28823,256500,583,0,28823
28824,676500,574,0,28824
28825,586500,893,0,28825
28826,266500,673,0,28826
28827,486500,817,1,28827
28828,216500,654,0,28828
28829,486500,805,1,28829
28830,216500,619,0,28830
28831,376500,801,0,28831
28832,136500,699,0,28832
28833,176500,867,0,28833
28834,376500,749,0,28834
28835,316500,571,0,28835
28836,316500,649,1,28836
28837,536500,639,1,28837
28838,236500,892,1,28838
28839,266500,857,0,28839
28840,386500,881,0,28840
28841,86500,854,1,28841
28842,286500,673,0,28842
28843,626500,848,1,28843
28844,116500,788,0,28844
28845,156500,558,0,28845
28846,346500,698,0,28846
28847,486500,519,0,28847
28848,316500,596,0,28848
28849,156500,553,0,28849
28850,646500,696,1,28850
28851,1006500,749,1,28851
28852,196500,685,1,28852
28853,226500,623,0,28853
28854,726500,550,1,28854
28855,196500,596,0,28855
28856,236500,572,0,28856
28857,206500,629,0,28857
28858,426500,593,0,28858
28859,226500,625,0,28859
28860,776500,815,1,28860
28861,86500,820,0,28861
28862,286500,516,1,28862
28863,256500,605,0,28863
28864,406500,513,0,28864
28865,206500,751,1,28865
28866,236500,849,0,28866
28867,236500,841,0,28867
28868,176500,873,0,28868
28869,286500,554,1,28869
28870,556500,533,0,28870
28871,406500,765,0,28871
28872,106500,836,0,28872
28873,166500,874,0,28873
28874,116500,523,0,28874
28875,726500,585,0,28875
28876,206500,636,0,28876
28877,386500,844,0,28877
28878,546500,895,0,28878
28879,76500,868,0,28879
28880,166500,685,0,28880
28881,476500,612,0,28881
28882,366500,551,0,28882
28883,106500,871,0,28883
28884,276500,656,0,28884
28885,196500,713,0,28885
28886,326500,874,1,28886
28887,646500,511,0,28887
28888,106500,701,1,28888
28889,1466500,666,0,28889
28890,226500,870,0,28890
28891,306500,607,0,28891
28892,126500,665,0,28892
28893,676500,833,0,28893
28894,276500,617,0,28894
28895,436500,740,0,28895
28896,246500,534,0,28896
28897,536500,645,1,28897
28898,216500,786,0,28898
28899,456500,795,0,28899
28900,166500,789,0,28900
28901,476500,712,0,28901
28902,326500,619,1,28902
28903,316500,606,0,28903
28904,596500,720,0,28904
28905,116500,636,0,28905
28906,486500,649,0,28906
28907,366500,895,0,28907
28908,106500,574,1,28908
28909,406500,838,0,28909
28910,86500,614,1,28910
28911,226500,883,0,28911
28912,406500,824,0,28912
28913,156500,625,0,28913
28914,106500,512,0,28914
28915,666500,754,0,28915
28916,246500,848,0,28916
28917,326500,723,0,28917
28918,126500,862,0,28918
28919,56500,542,1,28919
28920,166500,860,0,28920
28921,416500,689,0,28921
28922,46500,760,1,28922
28923,556500,767,0,28923
28924,546500,629,0,28924
28925,106500,516,0,28925
28926,86500,524,1,28926
28927,116500,631,0,28927
28928,436500,745,0,28928
28929,586500,593,0,28929
28930,476500,740,0,28930
28931,76500,785,0,28931
28932,196500,790,0,28932
28933,366500,642,0,28933
28934,186500,763,0,28934
28935,356500,820,1,28935
28936,306500,604,0,28936
28937,266500,655,0,28937
28938,396500,642,0,28938
28939,326500,761,0,28939
28940,236500,851,0,28940
28941,346500,699,0,28941
28942,336500,735,0,28942
28943,466500,790,0,28943
28944,296500,577,1,28944
28945,66500,785,0,28945
28946,166500,591,0,28946
28947,196500,675,0,28947
28948,246500,550,0,28948
28949,496500,626,1,28949
28950,506500,679,0,28950
28951,436500,798,0,28951
28952,686500,680,0,28952
28953,496500,663,1,28953
28954,316500,792,0,28954
28955,106500,564,1,28955
28956,116500,520,1,28956
28957,286500,758,0,28957
28958,456500,886,0,28958
28959,376500,630,0,28959
28960,286500,851,0,28960
28961,626500,721,1,28961
28962,456500,643,0,28962
28963,126500,801,0,28963
28964,626500,753,0,28964
28965,346500,770,1,28965
28966,316500,661,0,28966
28967,86500,899,0,28967
28968,336500,837,0,28968
28969,346500,526,0,28969
28970,386500,794,1,28970
28971,156500,562,0,28971
28972,276500,547,0,28972
28973,266500,625,0,28973
28974,126500,525,1,28974
28975,276500,610,1,28975
28976,726500,675,1,28976
28977,486500,815,1,28977
28978,596500,693,1,28978
28979,316500,725,1,28979
28980,76500,647,1,28980
28981,196500,673,0,28981
28982,606500,589,0,28982
28983,346500,801,1,28983
28984,386500,885,0,28984
28985,306500,600,0,28985
28986,346500,522,0,28986
28987,286500,648,0,28987
28988,226500,844,0,28988
28989,456500,684,0,28989
28990,586500,868,0,28990
28991,476500,779,0,28991
28992,586500,546,0,28992
28993,286500,614,0,28993
28994,576500,680,0,28994
28995,356500,503,0,28995
28996,96500,809,0,28996
28997,596500,892,0,28997
28998,286500,591,0,28998
28999,426500,669,1,28999
29000,636500,828,0,29000
29001,206500,887,0,29001
29002,406500,869,0,29002
29003,226500,625,0,29003
29004,236500,537,0,29004
29005,306500,698,0,29005
29006,646500,742,0,29006
29007,126500,890,0,29007
29008,386500,790,0,29008
29009,116500,818,0,29009
29010,496500,645,1,29010
29011,96500,674,0,29011
29012,236500,512,0,29012
29013,126500,586,0,29013
29014,206500,548,0,29014
29015,206500,707,0,29015
29016,246500,599,0,29016
29017,96500,593,1,29017
29018,706500,845,0,29018
29019,646500,539,1,29019
29020,326500,761,0,29020
29021,486500,841,0,29021
29022,306500,702,0,29022
29023,676500,722,0,29023
29024,356500,749,0,29024
29025,256500,549,0,29025
29026,106500,597,0,29026
29027,206500,624,1,29027
29028,56500,671,0,29028
29029,256500,582,1,29029
29030,286500,576,1,29030
29031,526500,543,0,29031
29032,86500,704,1,29032
29033,186500,743,1,29033
29034,226500,641,1,29034
29035,236500,548,0,29035
29036,196500,618,0,29036
29037,226500,862,0,29037
29038,226500,672,1,29038
29039,556500,641,0,29039
29040,306500,614,0,29040
29041,386500,859,0,29041
29042,286500,799,0,29042
29043,256500,531,0,29043
29044,356500,604,0,29044
29045,116500,784,0,29045
29046,216500,681,0,29046
29047,126500,756,1,29047
29048,506500,507,0,29048
29049,146500,732,0,29049
29050,406500,757,0,29050
29051,476500,775,0,29051
29052,416500,771,0,29052
29053,406500,697,0,29053
29054,316500,677,0,29054
29055,246500,680,0,29055
29056,166500,838,0,29056
29057,636500,703,1,29057
29058,236500,594,0,29058
29059,176500,891,0,29059
29060,196500,783,0,29060
29061,156500,777,0,29061
29062,416500,777,0,29062
29063,376500,594,0,29063
29064,456500,603,0,29064
29065,186500,867,1,29065
29066,56500,587,0,29066
29067,136500,812,1,29067
29068,286500,521,0,29068
29069,266500,855,1,29069
29070,486500,558,0,29070
29071,326500,549,0,29071
29072,136500,823,0,29072
29073,446500,894,1,29073
29074,86500,818,0,29074
29075,126500,871,0,29075
29076,166500,850,0,29076
29077,96500,836,1,29077
29078,336500,645,0,29078
29079,166500,887,0,29079
29080,356500,657,0,29080
29081,656500,827,0,29081
29082,196500,674,0,29082
29083,426500,696,0,29083
29084,316500,542,0,29084
29085,586500,884,1,29085
29086,76500,662,0,29086
29087,446500,584,0,29087
29088,246500,686,0,29088
29089,256500,851,1,29089
29090,66500,596,0,29090
29091,436500,597,0,29091
29092,586500,653,0,29092
29093,256500,667,0,29093
29094,106500,566,1,29094
29095,586500,812,0,29095
29096,156500,616,0,29096
29097,406500,859,0,29097
29098,56500,528,0,29098
29099,966500,591,1,29099
29100,146500,770,0,29100
29101,416500,701,0,29101
29102,136500,557,0,29102
29103,216500,658,0,29103
29104,386500,510,0,29104
29105,486500,776,1,29105
29106,86500,667,1,29106
29107,116500,858,0,29107
29108,156500,731,0,29108
29109,396500,791,0,29109
29110,346500,876,0,29110
29111,176500,712,1,29111
29112,216500,767,0,29112
29113,606500,599,1,29113
29114,226500,871,1,29114
29115,546500,591,1,29115
29116,186500,801,0,29116
29117,586500,572,0,29117
29118,146500,722,0,29118
29119,186500,568,1,29119
29120,346500,779,0,29120
29121,106500,887,0,29121
29122,136500,857,0,29122
29123,486500,662,0,29123
29124,196500,623,0,29124
29125,366500,602,0,29125
29126,86500,595,0,29126
29127,176500,894,0,29127
29128,136500,506,0,29128
29129,456500,523,1,29129
29130,226500,554,0,29130
29131,126500,732,1,29131
29132,1126500,744,0,29132
29133,76500,644,1,29133
29134,186500,691,0,29134
29135,536500,568,0,29135
29136,236500,807,0,29136
29137,756500,753,0,29137
29138,706500,856,1,29138
29139,416500,650,0,29139
29140,146500,644,0,29140
29141,166500,763,0,29141
29142,156500,746,0,29142
29143,166500,882,1,29143
29144,206500,716,0,29144
29145,286500,855,0,29145
29146,536500,792,0,29146
29147,296500,866,0,29147
29148,206500,887,0,29148
29149,336500,853,0,29149
29150,626500,534,0,29150
29151,506500,724,0,29151
29152,266500,675,0,29152
29153,306500,632,0,29153
29154,636500,546,1,29154
29155,156500,823,0,29155
29156,456500,700,0,29156
29157,706500,681,0,29157
29158,696500,590,0,29158
29159,336500,838,0,29159
29160,286500,631,0,29160
29161,66500,575,1,29161
29162,36500,896,0,29162
29163,446500,524,0,29163
29164,476500,816,0,29164
29165,616500,851,0,29165
29166,66500,880,1,29166
29167,286500,853,0,29167
29168,546500,851,0,29168
29169,1236500,529,1,29169
29170,206500,735,1,29170
29171,456500,613,1,29171
29172,326500,790,0,29172
29173,316500,701,0,29173
29174,226500,600,1,29174
29175,236500,722,0,29175
29176,286500,869,0,29176
29177,136500,537,0,29177
29178,166500,567,0,29178
29179,896500,723,1,29179
29180,286500,836,1,29180
29181,236500,829,0,29181
29182,276500,760,0,29182
29183,406500,694,1,29183
